AAPL,0.03856
AMD,0.0
AMZN,0.0
ATVI,0.0
BABA,0.0
CRM,0.0
EA,0.0
FB,0.0
GOOG,0.08899
INTC,0.0
MSFT,0.0
MTCH,0.4108
NVDA,0.0
PYPL,0.22571
TTD,0.23594
