AAPL,0.0
AMD,0.47441
AMZN,0.0
ATVI,0.0
BABA,0.0
CRM,0.0
EA,0.0
FB,0.0
GOOG,0.0
INTC,0.0
MSFT,0.0
MTCH,0.08869
NVDA,0.0
TSLA,0.43691
